user_id,tenant_label,match_rank,match_user_id,match_tenant_label,compatibility_score,top_drivers,explanation_short,explanation_long,top_driver_values
102,Tenant_102,3,147,Tenant_147,80.95,"cleanliness_level(mode=similarity, score=1.00, w=1.30); sleep_schedule(mode=similarity, score=1.00, w=1.20); privacy_need(mode=similarity, score=1.00, w=1.10)","High compatibility driven by Cleanliness level, Sleep schedule, Privacy need.","Tenant_102 matches well with Tenant_147 (score 80.95%). Top drivers: Cleanliness level, Sleep schedule, Privacy need. Note: similarity rewards close values, while complementarity rewards balanced pairs (on a 1..5 scale, best when a+b is about 6).","cleanliness_level: 2 vs 2 (similarity, 1.00) | sleep_schedule: 5 vs 5 (similarity, 1.00) | privacy_need: 3 vs 3 (similarity, 1.00)"
102,Tenant_102,4,152,Tenant_152,80.95,"privacy_need(mode=similarity, score=1.00, w=1.10); routine_structure(mode=similarity, score=1.00, w=1.00); sociability_level(mode=complementarity, score=1.00, w=1.00)","High compatibility driven by Privacy need, Routine structure, Sociability level.","Tenant_102 matches well with Tenant_152 (score 80.95%). Top drivers: Privacy need, Routine structure, Sociability level. Note: similarity rewards close values, while complementarity rewards balanced pairs (on a 1..5 scale, best when a+b is about 6).","privacy_need: 3 vs 3 (similarity, 1.00) | routine_structure: 3 vs 3 (similarity, 1.00) | sociability_level: 1 vs 5 (complementarity, 1.00)"
102,Tenant_102,5,184,Tenant_184,80.71,"sleep_schedule(mode=similarity, score=1.00, w=1.20); routine_structure(mode=similarity, score=1.00, w=1.00); sociability_level(mode=complementarity, score=1.00, w=1.00)","High compatibility driven by Sleep schedule, Routine structure, Sociability level.","Tenant_102 matches well with Tenant_184 (score 80.71%). Top drivers: Sleep schedule, Routine structure, Sociability level. Note: similarity rewards close values, while complementarity rewards balanced pairs (on a 1..5 scale, best when a+b is about 6).","sleep_schedule: 5 vs 5 (similarity, 1.00) | routine_structure: 3 vs 3 (similarity, 1.00) | sociability_level: 1 vs 5 (complementarity, 1.00)"
103,Tenant_103,1,263,Tenant_263,85.95,"cleanliness_level(mode=similarity, score=1.00, w=1.30); noise_tolerance(mode=similarity, score=1.00, w=1.30); privacy_need(mode=similarity, score=1.00, w=1.10)","High compatibility driven by Cleanliness level, Noise tolerance, Privacy need.","Tenant_103 matches well with Tenant_263 (score 85.95%). Top drivers: Cleanliness level, Noise tolerance, Privacy need. Note: similarity rewards close values, while complementarity rewards balanced pairs (on a 1..5 scale, best when a+b is about 6).","cleanliness_level: 4 vs 4 (similarity, 1.00) | noise_tolerance: 4 vs 4 (similarity, 1.00) | privacy_need: 2 vs 2 (similarity, 1.00)"
103,Tenant_103,2,72,Tenant_072,85.24,"noise_tolerance(mode=similarity, score=1.00, w=1.30); privacy_need(mode=similarity, score=1.00, w=1.10); guest_tolerance(mode=similarity, score=1.00, w=1.00)","High compatibility driven by Noise tolerance, Privacy need, Guest tolerance.","Tenant_103 matches well with Tenant_072 (score 85.24%). Top drivers: Noise tolerance, Privacy need, Guest tolerance. Note: similarity rewards close values, while complementarity rewards balanced pairs (on a 1..5 scale, best when a+b is about 6).","noise_tolerance: 4 vs 4 (similarity, 1.00) | privacy_need: 2 vs 2 (similarity, 1.00) | guest_tolerance: 2 vs 2 (similarity, 1.00)"
103,Tenant_103,3,76,Tenant_076,83.81,"cleanliness_level(mode=similarity, score=1.00, w=1.30); sleep_schedule(mode=similarity, score=1.00, w=1.20); routine_structure(mode=similarity, score=1.00, w=1.00)","High compatibility driven by Cleanliness level, Sleep schedule, Routine structure.","Tenant_103 matches well with Tenant_076 (score 83.81%). Top drivers: Cleanliness level, Sleep schedule, Routine structure. Note: similarity rewards close values, while complementarity rewards balanced pairs (on a 1..5 scale, best when a+b is about 6).","cleanliness_level: 4 vs 4 (similarity, 1.00) | sleep_schedule: 4 vs 4 (similarity, 1.00) | routine_structure: 3 vs 3 (similarity, 1.00)"
103,Tenant_103,4,271,Tenant_271,83.33,"cleanliness_level(mode=similarity, score=1.00, w=1.30); noise_tolerance(mode=similarity, score=1.00, w=1.30); guest_tolerance(mode=similarity, score=1.00, w=1.00)","High compatibility driven by Cleanliness level, Noise tolerance, Guest tolerance.","Tenant_103 matches well with Tenant_271 (score 83.33%). Top drivers: Cleanliness level, Noise tolerance, Guest tolerance. Note: similarity rewards close values, while complementarity rewards balanced pairs (on a 1..5 scale, best when a+b is about 6).","cleanliness_level: 4 vs 4 (similarity, 1.00) | noise_tolerance: 4 vs 4 (similarity, 1.00) | guest_tolerance: 2 vs 2 (similarity, 1.00)"
103,Tenant_103,5,107,Tenant_107,83.1,"cleanliness_level(mode=similarity, score=1.00, w=1.30); sleep_schedule(mode=similarity, score=1.00, w=1.20); privacy_need(mode=similarity, score=1.00, w=1.10)","High compatibility driven by Cleanliness level, Sleep schedule, Privacy need.","Tenant_103 matches well with Tenant_107 (score 83.10%). Top drivers: Cleanliness level, Sleep schedule, Privacy need. Note: similarity rewards close values, while complementarity rewards balanced pairs (on a 1..5 scale, best when a+b is about 6).","cleanliness_level: 4 vs 4 (similarity, 1.00) | sleep_schedule: 4 vs 4 (similarity, 1.00) | privacy_need: 2 vs 2 (similarity, 1.00)"
104,Tenant_104,1,289,Tenant_289,86.67,"noise_tolerance(mode=similarity, score=1.00, w=1.30); sleep_schedule(mode=similarity, score=1.00, w=1.20); privacy_need(mode=similarity, score=1.00, w=1.10)","High compatibility driven by Noise tolerance, Sleep schedule, Privacy need.","Tenant_104 matches well with Tenant_289 (score 86.67%). Top drivers: Noise tolerance, Sleep schedule, Privacy need. Note: similarity rewards close values, while complementarity rewards balanced pairs (on a 1..5 scale, best when a+b is about 6).","noise_tolerance: 4 vs 4 (similarity, 1.00) | sleep_schedule: 1 vs 1 (similarity, 1.00) | privacy_need: 5 vs 5 (similarity, 1.00)"
104,Tenant_104,2,233,Tenant_233,80.95,"noise_tolerance(mode=similarity, score=1.00, w=1.30); sleep_schedule(mode=similarity, score=1.00, w=1.20); privacy_need(mode=similarity, score=1.00, w=1.10)","High compatibility driven by Noise tolerance, Sleep schedule, Privacy need.","Tenant_104 matches well with Tenant_233 (score 80.95%). Top drivers: Noise tolerance, Sleep schedule, Privacy need. Note: similarity rewards close values, while complementarity rewards balanced pairs (on a 1..5 scale, best when a+b is about 6).","noise_tolerance: 4 vs 4 (similarity, 1.00) | sleep_schedule: 1 vs 1 (similarity, 1.00) | privacy_need: 5 vs 5 (similarity, 1.00)"
104,Tenant_104,3,299,Tenant_299,78.57,"sleep_schedule(mode=similarity, score=1.00, w=1.20); privacy_need(mode=similarity, score=1.00, w=1.10); routine_structure(mode=similarity, score=1.00, w=1.00)","High compatibility driven by Sleep schedule, Privacy need, Routine structure.","Tenant_104 matches well with Tenant_299 (score 78.57%). Top drivers: Sleep schedule, Privacy need, Routine structure. Note: similarity rewards close values, while complementarity rewards balanced pairs (on a 1..5 scale, best when a+b is about 6).","sleep_schedule: 1 vs 1 (similarity, 1.00) | privacy_need: 5 vs 5 (similarity, 1.00) | routine_structure: 1 vs 1 (similarity, 1.00)"
104,Tenant_104,4,77,Tenant_077,77.14,"cleanliness_level(mode=similarity, score=1.00, w=1.30); noise_tolerance(mode=similarity, score=1.00, w=1.30); routine_structure(mode=similarity, score=1.00, w=1.00)","High compatibility driven by Cleanliness level, Noise tolerance, Routine structure.","Tenant_104 matches well with Tenant_077 (score 77.14%). Top drivers: Cleanliness level, Noise tolerance, Routine structure. Note: similarity rewards close values, while complementarity rewards balanced pairs (on a 1..5 scale, best when a+b is about 6).","cleanliness_level: 3 vs 3 (similarity, 1.00) | noise_tolerance: 4 vs 4 (similarity, 1.00) | routine_structure: 1 vs 1 (similarity, 1.00)"
104,Tenant_104,5,124,Tenant_124,76.9,"cleanliness_level(mode=similarity, score=1.00, w=1.30); noise_tolerance(mode=similarity, score=1.00, w=1.30); privacy_need(mode=similarity, score=1.00, w=1.10)","High compatibility driven by Cleanliness level, Noise tolerance, Privacy need.","Tenant_104 matches well with Tenant_124 (score 76.90%). Top drivers: Cleanliness level, Noise tolerance, Privacy need. Note: similarity rewards close values, while complementarity rewards balanced pairs (on a 1..5 scale, best when a+b is about 6).","cleanliness_level: 3 vs 3 (similarity, 1.00) | noise_tolerance: 4 vs 4 (similarity, 1.00) | privacy_need: 5 vs 5 (similarity, 1.00)"
105,Tenant_105,1,160,Tenant_160,89.52,"noise_tolerance(mode=similarity, score=1.00, w=1.30); privacy_need(mode=similarity, score=1.00, w=1.10); sociability_level(mode=complementarity, score=1.00, w=1.00)","High compatibility driven by Noise tolerance, Privacy need, Sociability level.","Tenant_105 matches well with Tenant_160 (score 89.52%). Top drivers: Noise tolerance, Privacy need, Sociability level. Note: similarity rewards close values, while complementarity rewards balanced pairs (on a 1..5 scale, best when a+b is about 6).","noise_tolerance: 2 vs 2 (similarity, 1.00) | privacy_need: 2 vs 2 (similarity, 1.00) | sociability_level: 4 vs 2 (complementarity, 1.00)"
105,Tenant_105,2,203,Tenant_203,81.19,"guest_tolerance(mode=similarity, score=1.00, w=1.00); cleanliness_level(mode=similarity, score=0.75, w=1.30); noise_tolerance(mode=similarity, score=0.75, w=1.30)","High compatibility driven by Guest tolerance, Cleanliness level, Noise tolerance.","Tenant_105 matches well with Tenant_203 (score 81.19%). Top drivers: Guest tolerance, Cleanliness level, Noise tolerance. Note: similarity rewards close values, while complementarity rewards balanced pairs (on a 1..5 scale, best when a+b is about 6).","guest_tolerance: 5 vs 5 (similarity, 1.00) | cleanliness_level: 1 vs 2 (similarity, 0.75) | noise_tolerance: 2 vs 1 (similarity, 0.75)"
105,Tenant_105,3,94,Tenant_094,80.95,"cleanliness_level(mode=similarity, score=1.00, w=1.30); noise_tolerance(mode=similarity, score=1.00, w=1.30); conflict_style(mode=similarity, score=1.00, w=0.90)","High compatibility driven by Cleanliness level, Noise tolerance, Conflict style.","Tenant_105 matches well with Tenant_094 (score 80.95%). Top drivers: Cleanliness level, Noise tolerance, Conflict style. Note: similarity rewards close values, while complementarity rewards balanced pairs (on a 1..5 scale, best when a+b is about 6).","cleanliness_level: 1 vs 1 (similarity, 1.00) | noise_tolerance: 2 vs 2 (similarity, 1.00) | conflict_style: 5 vs 5 (similarity, 1.00)"
105,Tenant_105,4,251,Tenant_251,80.71,"noise_tolerance(mode=similarity, score=1.00, w=1.30); privacy_need(mode=similarity, score=1.00, w=1.10); sociability_level(mode=complementarity, score=1.00, w=1.00)","High compatibility driven by Noise tolerance, Privacy need, Sociability level.","Tenant_105 matches well with Tenant_251 (score 80.71%). Top drivers: Noise tolerance, Privacy need, Sociability level. Note: similarity rewards close values, while complementarity rewards balanced pairs (on a 1..5 scale, best when a+b is about 6).","noise_tolerance: 2 vs 2 (similarity, 1.00) | privacy_need: 2 vs 2 (similarity, 1.00) | sociability_level: 4 vs 2 (complementarity, 1.00)"
105,Tenant_105,5,230,Tenant_230,80.0,"cleanliness_level(mode=similarity, score=1.00, w=1.30); sleep_schedule(mode=similarity, score=1.00, w=1.20); routine_structure(mode=similarity, score=1.00, w=1.00)","High compatibility driven by Cleanliness level, Sleep schedule, Routine structure.","Tenant_105 matches well with Tenant_230 (score 80.00%). Top drivers: Cleanliness level, Sleep schedule, Routine structure. Note: similarity rewards close values, while complementarity rewards balanced pairs (on a 1..5 scale, best when a+b is about 6).","cleanliness_level: 1 vs 1 (similarity, 1.00) | sleep_schedule: 3 vs 3 (similarity, 1.00) | routine_structure: 3 vs 3 (similarity, 1.00)"
106,Tenant_106,1,157,Tenant_157,84.52,"noise_tolerance(mode=similarity, score=1.00, w=1.30); sociability_level(mode=complementarity, score=1.00, w=1.00); guest_tolerance(mode=similarity, score=1.00, w=1.00)","High compatibility driven by Noise tolerance, Sociability level, Guest tolerance.","Tenant_106 matches well with Tenant_157 (score 84.52%). Top drivers: Noise tolerance, Sociability level, Guest tolerance. Note: similarity rewards close values, while complementarity rewards balanced pairs (on a 1..5 scale, best when a+b is about 6).","noise_tolerance: 3 vs 3 (similarity, 1.00) | sociability_level: 3 vs 3 (complementarity, 1.00) | guest_tolerance: 4 vs 4 (similarity, 1.00)"
106,Tenant_106,2,182,Tenant_182,82.86,"cleanliness_level(mode=similarity, score=1.00, w=1.30); sleep_schedule(mode=similarity, score=1.00, w=1.20); guest_tolerance(mode=similarity, score=1.00, w=1.00)","High compatibility driven by Cleanliness level, Sleep schedule, Guest tolerance.","Tenant_106 matches well with Tenant_182 (score 82.86%). Top drivers: Cleanliness level, Sleep schedule, Guest tolerance. Note: similarity rewards close values, while complementarity rewards balanced pairs (on a 1..5 scale, best when a+b is about 6).","cleanliness_level: 5 vs 5 (similarity, 1.00) | sleep_schedule: 4 vs 4 (similarity, 1.00) | guest_tolerance: 4 vs 4 (similarity, 1.00)"
106,Tenant_106,3,2,Tenant_002,82.62,"cleanliness_level(mode=similarity, score=1.00, w=1.30); sleep_schedule(mode=similarity, score=1.00, w=1.20); routine_structure(mode=similarity, score=1.00, w=1.00)","High compatibility driven by Cleanliness level, Sleep schedule, Routine structure.","Tenant_106 matches well with Tenant_002 (score 82.62%). Top drivers: Cleanliness level, Sleep schedule, Routine structure. Note: similarity rewards close values, while complementarity rewards balanced pairs (on a 1..5 scale, best when a+b is about 6).","cleanliness_level: 5 vs 5 (similarity, 1.00) | sleep_schedule: 4 vs 4 (similarity, 1.00) | routine_structure: 5 vs 5 (similarity, 1.00)"
106,Tenant_106,4,10,Tenant_010,80.71,"cleanliness_level(mode=similarity, score=1.00, w=1.30); noise_tolerance(mode=similarity, score=1.00, w=1.30); routine_structure(mode=similarity, score=1.00, w=1.00)","High compatibility driven by Cleanliness level, Noise tolerance, Routine structure.","Tenant_106 matches well with Tenant_010 (score 80.71%). Top drivers: Cleanliness level, Noise tolerance, Routine structure. Note: similarity rewards close values, while complementarity rewards balanced pairs (on a 1..5 scale, best when a+b is about 6).","cleanliness_level: 5 vs 5 (similarity, 1.00) | noise_tolerance: 3 vs 3 (similarity, 1.00) | routine_structure: 5 vs 5 (similarity, 1.00)"
106,Tenant_106,5,90,Tenant_090,80.24,"cleanliness_level(mode=similarity, score=1.00, w=1.30); sleep_schedule(mode=similarity, score=1.00, w=1.20); routine_structure(mode=similarity, score=1.00, w=1.00)","High compatibility driven by Cleanliness level, Sleep schedule, Routine structure.","Tenant_106 matches well with Tenant_090 (score 80.24%). Top drivers: Cleanliness level, Sleep schedule, Routine structure. Note: similarity rewards close values, while complementarity rewards balanced pairs (on a 1..5 scale, best when a+b is about 6).","cleanliness_level: 5 vs 5 (similarity, 1.00) | sleep_schedule: 4 vs 4 (similarity, 1.00) | routine_structure: 5 vs 5 (similarity, 1.00)"
107,Tenant_107,1,273,Tenant_273,84.76,"noise_tolerance(mode=similarity, score=1.00, w=1.30); sleep_schedule(mode=similarity, score=1.00, w=1.20); routine_structure(mode=similarity, score=1.00, w=1.00)","High compatibility driven by Noise tolerance, Sleep schedule, Routine structure.","Tenant_107 matches well with Tenant_273 (score 84.76%). Top drivers: Noise tolerance, Sleep schedule, Routine structure. Note: similarity rewards close values, while complementarity rewards balanced pairs (on a 1..5 scale, best when a+b is about 6).","noise_tolerance: 5 vs 5 (similarity, 1.00) | sleep_schedule: 4 vs 4 (similarity, 1.00) | routine_structure: 3 vs 3 (similarity, 1.00)"
